address,size,name,unit
0x0041D130,77,dispatch_gmob_chunk_type_0x14_actions,LEVEL/LEVELVT.CPP
0x0041D180,245,advance_gmob_chunk_type_0x14_state_machine,LEVEL/LEVELVT.CPP
0x0041D2E0,60,award_gmob_type_0x14_score_once,LEVEL/LEVELVT.CPP
0x0041D350,59,append_gmob_chunk_type_0x14_action,LEVEL/LEVELVT.CPP
0x0041D390,154,append_gmob_type_0x14_lift_or_door_actions,LEVEL/LEVELVT.CPP
0x0041D430,68,load_gmob_chunk_type_0x14_action_list,LEVEL/LEVELVT.CPP
0x0041D480,220,advance_gmob_state_machine_action_0x29,LEVEL/LEVELVT.CPP
0x0041D600,67,reset_gmob_chunk_randomized_timestamp,LEVEL/LEVELVT.CPP
0x0041D650,233,advance_gmob_state_machine_action_0x2a,LEVEL/LEVELVT.CPP
0x0041D740,50,try_attach_managed_entity_target,LEVEL/LEVELVT.CPP
0x0041D7B0,35,copy_gmob_chunk_object_current_position_variant,LEVEL/LEVELVT.CPP
0x0041DC50,219,emit_gmob_chunk_type_0x14_render_entry,LEVEL/LEVELVT.CPP
0x0041DDA0,155,construct_managed_entity_group_controller_base,LEVEL/LEVELVT.CPP
0x0041DE40,51,destroy_composite_level_chunk_children,LEVEL/LEVELVT.CPP
0x0041DE80,33,clear_managed_entity_group_children,LEVEL/LEVELVT.CPP
0x0041DEB0,56,service_composite_level_chunk_children,LEVEL/LEVELVT.CPP
0x0041DF90,35,swap_object_child_slots_0x128,LEVEL/LEVELVT.CPP
0x0041DFC0,86,swap_managed_entity_children,LEVEL/LEVELVT.CPP
0x0041E050,97,remove_managed_entity_member_from_list,LEVEL/LEVELVT.CPP
0x0041E100,62,has_child_slot_id_in_object_table_0x128,LEVEL/LEVELVT.CPP
0x0041E140,61,copy_chunk_geometry_pair_fields_a,LEVEL/LEVELVT.CPP
0x0041E180,61,copy_chunk_geometry_pair_fields_b,LEVEL/LEVELVT.CPP
0x0041E1C0,204,update_managed_entity_child_bounds,LEVEL/LEVELVT.CPP
0x0041E290,69,append_managed_entity_group_point_command,LEVEL/LEVELVT.CPP
0x0041E2E0,215,append_owner_child_offset_move_commands,LEVEL/LEVELVT.CPP
0x0041E3D0,48,clear_managed_entity_group_children_pending_state,LEVEL/LEVELVT.CPP
0x0041E420,264,apply_owner_child_offset_move_commands_if_dirty,LEVEL/LEVELVT.CPP
0x0041E530,260,find_managed_entity_group_child_position_in_rect,LEVEL/LEVELVT.CPP
0x0041E640,59,emit_enmy_chunk_owner_render_entries,LEVEL/LEVELVT.CPP
0x0041E940,37,destroy_cached_chunk_object_manager_base,LEVEL/LEVELRUN.CPP
0x0041EAB0,45,count_nested_iterated_child_entries,ENGINE/CORE/LINKSCF.CPP
0x0041EAE0,22,get_first_managed_entity_child_from_cached_group,ENGINE/CORE/LINKSCF.CPP
0x0041EB00,59,get_next_managed_entity_child_from_cached_group,ENGINE/CORE/LINKSCF.CPP
0x0041EB40,28,get_first_iterated_child_status_0x11c,ENGINE/CORE/LINKSCF.CPP
0x0041EB60,42,advance_cached_group_managed_entity_child_iterator,ENGINE/CORE/LINKSCF.CPP
0x0041EB90,66,find_managed_entity_by_pointer,ENGINE/CORE/LINKSCF.CPP
0x0041EBE0,150,append_managed_entity_group_from_ids,ENGINE/CORE/LINKSCF.CPP
0x0041EC80,28,append_cached_chunk_object,ENGINE/CORE/LINKSCF.CPP
0x0041ECB0,102,remove_cached_chunk_object_and_destroy,ENGINE/CORE/LINKSCF.CPP
0x0041ED20,28,attach_and_activate_chunk_object,ENGINE/CORE/LINKSCF.CPP
0x0041ED40,153,remove_owner_child_if_no_nested_entries,ENGINE/CORE/LINKSCF.CPP
0x0041EDE0,28,forward_owner_child_command_value,ENGINE/CORE/LINKSCF.CPP
0x0041EE00,129,emit_iterated_child_bounds_records,ENGINE/CORE/LINKSCF.CPP
0x0041EE90,63,emit_enmy_chunk_manager_render_entries,ENGINE/CORE/LINKSCF.CPP
0x0041EED0,70,dispatch_iterated_child_point_query_0x15c,ENGINE/CORE/LINKSCF.CPP
0x0041F0E0,92,activate_nested_children_from_owner_table_0xa4,LEVEL/LEVELRUN.CPP
0x0041F250,139,remove_cached_chunk_object_from_level_list_and_destroy,LEVEL/LEVELVT.CPP
0x0041F2E0,313,load_shpg_chunk_objects,LEVEL/LEVELVT.CPP
0x0041F500,35,construct_shpg_chunk_owner,LEVEL/LEVELVT.CPP
0x0041F530,512,queue_owner_child_offset_move_commands_for_point,LEVEL/LEVELVT.CPP
0x0041F730,234,queue_owner_children_toward_nearest_target,LEVEL/LEVELVT.CPP
0x0041F820,70,service_composite_children_and_seek_target,LEVEL/LEVELVT.CPP
0x0041F990,92,construct_shpg_chunk_object,LEVEL/LEVELVT.CPP
0x0041F9F0,157,activate_shpg_chunk_object,LEVEL/LEVELVT.CPP
0x0041FA90,18,dispatch_shpg_chunk_object_plas_state_table_variant_2,LEVEL/LEVELVT.CPP
0x0041FAB0,17,handle_shpg_chunk_object_projectile_hit,LEVEL/LEVELVT.CPP
0x0041FAD0,58,award_150_points_and_emit_object_callback_0041fad0,LEVEL/LEVELVT.CPP
0x0041FBA0,302,construct_enmy_chunk_object,LEVEL/LEVELVT.CPP
0x0041FCD0,196,activate_enmy_chunk_object,LEVEL/LEVELVT.CPP
0x0041FDA0,144,destroy_level_chunk_object_three_optional_records,LEVEL/LEVELVT.CPP
0x0041FE30,63,initialize_enmy_chunk_object_behavior_fields,LEVEL/LEVELVT.CPP
0x0041FE70,75,get_managed_entity_geometry_fields,LEVEL/LEVELVT.CPP
0x0041FEC0,153,advance_managed_entity_probe_descriptor_state,LEVEL/LEVELVT.CPP
0x0041FF60,142,apply_managed_entity_probe_descriptor_action,LEVEL/LEVELVT.CPP
0x00420000,44,evaluate_managed_entity_probe_condition_code,LEVEL/LEVELVT.CPP
0x0042001D,8,case_d_2,LEVEL/LEVELVT.CPP
0x00420034,8,case_d_4,LEVEL/LEVELVT.CPP
0x0042003C,15,case_d_5,LEVEL/LEVELVT.CPP
0x00420070,22,is_saved_target_within_probe_boxes,LEVEL/LEVELVT.CPP
0x00420090,89,is_saved_target_within_probe_boxes_and_directional_band,LEVEL/LEVELVT.CPP
0x004200F0,174,append_indexed_move_command_from_descriptor,LEVEL/LEVELVT.CPP
0x004201A0,10,arm_delayed_move_to_saved_target_100_ticks,LEVEL/LEVELVT.CPP
0x004201B0,13,arm_delayed_move_to_saved_target_800_ticks,LEVEL/LEVELVT.CPP
0x004201C0,54,arm_delayed_move_to_saved_target_random_150_to_1149_ticks,LEVEL/LEVELVT.CPP
0x00420200,150,is_saved_target_reachable_in_probe_boxes,LEVEL/LEVELVT.CPP
0x004202A0,168,is_saved_target_offset_within_directional_band,LEVEL/LEVELVT.CPP
0x00420350,125,update_managed_entity_facing_toward_saved_target,LEVEL/LEVELVT.CPP
0x004203E0,79,arm_delayed_move_to_saved_target,LEVEL/LEVELVT.CPP
0x00420430,157,spawn_projectile_toward_saved_target,LEVEL/LEVELVT.CPP
0x004204E0,288,try_step_chunk_forward_on_matching_height,LEVEL/LEVELVT.CPP
0x00420600,70,turn_chunk_opposite_target_facing,LEVEL/LEVELVT.CPP
0x00420650,69,is_object_facing_target_point_0x15c_0x160,LEVEL/LEVELVT.CPP
0x004206A0,77,award_300_points_mark_flag_and_emit_callback_004206a0,LEVEL/LEVELVT.CPP
0x004206F0,41,handle_enmy_chunk_object_projectile_hit,LEVEL/LEVELVT.CPP
0x00420AE0,35,construct_enmy_chunk_owner,LEVEL/LEVELVT.CPP
0x00420BB0,92,activate_nested_children_from_owner_table_variant,LEVEL/LEVELRUN.CPP
0x00420DD0,433,load_enmy_chunk_objects,LEVEL/LEVELRUN.CPP
0x00420F90,168,parse_counted_u16_record_from_stream,LEVEL/LEVELRUN.CPP
0x004211A0,40,reset_node_chunk_records,LEVEL/LEVELRUN.CPP
0x004211D0,134,allocate_node_chunk_record_array,LEVEL/LEVELRUN.CPP
0x00421260,56,destroy_node_chunk_manager_records,LEVEL/LEVELRUN.CPP
0x004212A0,31,copy_node_chunk_record_point_by_index,LEVEL/LEVELRUN.CPP
0x004212C0,32,copy_node_chunk_record_tile_xy_by_index,LEVEL/LEVELRUN.CPP
0x00421310,17,destroy_node_chunk_record_links,LEVEL/LEVELRUN.CPP
0x00421470,139,load_node_chunk_records,LEVEL/LEVELRUN.CPP
0x00421660,47,construct_ball_chunk_entry,LEVEL/LEVELVT.CPP
0x00421690,37,reset_ball_chunk_entry_runtime_state,LEVEL/LEVELVT.CPP
0x004216C0,162,initialize_ball_chunk_entry_from_level_data,LEVEL/LEVELVT.CPP
0x00421770,243,arm_ball_chunk_entry_motion_segment,LEVEL/LEVELVT.CPP
0x00421870,559,advance_ball_chunk_entry_motion,LEVEL/LEVELVT.CPP
0x00421AB0,133,remove_ball_chunk_entry_from_level_lists,LEVEL/LEVELVT.CPP
0x00421B40,128,refresh_ball_chunk_entry_tile_height,LEVEL/LEVELVT.CPP
0x00421BC0,441,advance_ball_chunk_entry_state_machine,LEVEL/LEVELVT.CPP
0x00421DA0,250,load_ball_chunk_entry,LEVEL/LEVELRUN.CPP
0x00421EC0,47,reset_ball_chunk_entries,LEVEL/LEVELRUN.CPP
0x00421EF0,137,allocate_ball_chunk_entry_array,LEVEL/LEVELRUN.CPP
0x00421F80,60,destroy_ball_chunk_manager_entries,LEVEL/LEVELRUN.CPP
0x00421FC0,44,advance_active_ball_chunk_entries,LEVEL/LEVELRUN.CPP
0x00421FF0,86,remove_ball_chunk_entry_from_active_list,LEVEL/LEVELRUN.CPP
0x00422060,69,load_ball_chunk_entries,LEVEL/LEVELRUN.CPP
0x00422380,43,scale_two_dword_vector_by_scalar,ENGINE/CORE/LINKSCF.CPP
0x00422420,50,activate_coll_chunk_objects,ENGINE/CORE/LINKSCF.CPP
0x00422460,81,allocate_coll_chunk_object_slots,ENGINE/CORE/LINKSCF.CPP
0x004224C0,73,destroy_coll_chunk_manager,ENGINE/CORE/LINKSCF.CPP
0x00422510,50,destroy_managed_entity_pointer_array,ENGINE/CORE/LINKSCF.CPP
0x00422590,340,append_coll_chunk_object_by_subtype,LEVEL/LEVELVT.CPP
0x00422710,118,remove_managed_entity_array_entry_and_release,LEVEL/LEVELVT.CPP
0x00422790,217,load_coll_chunk_objects,LEVEL/LEVELVT.CPP
0x00422870,59,construct_coll_chunk_object,LEVEL/LEVELVT.CPP
0x004228B0,57,activate_coll_chunk_object,LEVEL/LEVELVT.CPP
0x00422900,551,advance_coll_chunk_type_0x0b_or_0x0c_state_machine,LEVEL/LEVELVT.CPP
0x00422B40,189,service_coll_type_0x0b_idle_or_state_machine,LEVEL/LEVELVT.CPP
0x00422C00,52,notify_coll_contact_target_and_schedule_timer_0x9c4,LEVEL/LEVELVT.CPP
0x00422C40,22,schedule_coll_runtime_timer_1000,LEVEL/LEVELVT.CPP
0x00422C80,35,schedule_coll_runtime_timer_0xfa_and_request_level_state_0x1e,LEVEL/LEVELVT.CPP
0x00422EF0,98,emit_coll_chunk_manager_render_entries,LEVEL/LEVELVT.CPP
0x004230C0,66,destroy_level_tile_reachability_helper,LEVEL/LEVELRUN.CPP
0x00423110,115,fill_reachability_grid_from_tile_flags,LEVEL/LEVELRUN.CPP
0x00423190,156,resize_level_tile_reachability_grid,LEVEL/LEVELRUN.CPP
0x00423230,170,relax_reachable_level_tile_distance_from_edges,LEVEL/LEVELRUN.CPP
0x004232E0,160,step_back_reachable_level_tile_path,LEVEL/LEVELRUN.CPP
0x00423380,287,mark_reachability_frontier_neighbors,LEVEL/LEVELRUN.CPP
0x004234A0,74,clear_reachability_frontier_bitset,LEVEL/LEVELRUN.CPP
0x004234F0,51,swap_and_clear_reachability_frontier,LEVEL/LEVELRUN.CPP
0x00423530,273,initialize_level_tile_reachability_search,LEVEL/LEVELRUN.CPP
0x00423650,568,expand_level_tile_reachability_wavefront,LEVEL/LEVELRUN.CPP
0x00423890,24,compute_reachability_step_direction_code,LEVEL/LEVELRUN.CPP
0x004238B0,264,build_level_tile_reachable_path_points,LEVEL/LEVELRUN.CPP
0x00423C10,24,construct_mine_chunk_object,LEVEL/LEVELVT.CPP
0x00423C50,85,reset_mine_chunk_object_runtime_state,LEVEL/LEVELVT.CPP
0x00423CB0,142,seed_mine_chunk_object_at_point,LEVEL/LEVELVT.CPP
0x00423D40,48,request_mine_or_coll_delayed_state_0x1a,LEVEL/LEVELVT.CPP
0x00423D70,95,trigger_mine_or_coll_state_0x1a_effect,LEVEL/LEVELVT.CPP
0x00423DD0,147,set_mine_or_coll_tile_0x20a_and_flag_4,LEVEL/LEVELVT.CPP
0x00423E70,19,request_mine_or_coll_state_0x1b_and_notify_target,LEVEL/LEVELVT.CPP
0x00423EB0,225,advance_mine_chunk_object_state_machine,LEVEL/LEVELVT.CPP
0x00423FA0,128,resample_mine_chunk_object_ground_height,ENGINE/CORE/LINKSCF.CPP
0x00424080,48,activate_mine_chunk_objects,ENGINE/CORE/LINKSCF.CPP
0x004240B0,186,initialize_mine_chunk_object_array,ENGINE/CORE/LINKSCF.CPP
0x00424560,26,request_delayed_coll_state_from_nearby_child,ENGINE/CORE/LINKSCF.CPP
0x00424580,167,request_nearby_mine_or_coll_delayed_state_0x1a,ENGINE/CORE/LINKSCF.CPP
0x00424630,217,dispatch_mine_or_coll_contact_state_0x1b,ENGINE/CORE/LINKSCF.CPP
0x00424710,160,append_mine_chunk_object,ENGINE/CORE/LINKSCF.CPP
0x004247B0,76,refresh_active_mine_chunk_objects,ENGINE/CORE/LINKSCF.CPP
0x00424800,70,emit_mine_chunk_manager_render_entries,ENGINE/CORE/LINKSCF.CPP
0x00424850,147,load_mine_chunk_objects,ENGINE/CORE/LINKSCF.CPP
0x00424C60,105,delete_mine_chunk_object_array_or_scalar,ENGINE/CORE/LINKSCF.CPP
0x00424D00,27,construct_lift_chunk_object,ENGINE/CORE/LINKSCF.CPP
0x00424D30,184,refresh_lift_chunk_object_boundary_column_counts,ENGINE/CORE/LINKSCF.CPP
0x00424DF0,522,initialize_lift_chunk_object,ENGINE/CORE/LINKSCF.CPP
0x00425010,77,initialize_lift_chunk_object_from_legacy_record,ENGINE/CORE/LINKSCF.CPP
0x00425060,148,initialize_lift_chunk_object_between_endpoints,ENGINE/CORE/LINKSCF.CPP
0x00425100,767,advance_lift_chunk_object_state_machine,ENGINE/CORE/LINKSCF.CPP
0x00425440,93,prune_lift_chunk_attached_entities,ENGINE/CORE/LINKSCF.CPP
0x004254A0,408,try_attach_entity_to_lift_if_on_platform,ENGINE/CORE/LINKSCF.CPP
0x00425720,155,initialize_lift_chunk_object_array,ENGINE/CORE/LINKSCF.CPP
0x004257E0,67,serialize_lift_chunk_start_points,ENGINE/CORE/LINKSCF.CPP
0x00425830,88,serialize_lift_chunk_endpoint_pairs,ENGINE/CORE/LINKSCF.CPP
0x00425890,1004,remove_fixed_size_record_by_address_and_compact,ENGINE/CORE/LINKSCF.CPP
0x00425C80,85,append_legacy_lift_chunk_object,ENGINE/CORE/LINKSCF.CPP
0x00425CE0,80,append_lift_chunk_object_between_endpoints,ENGINE/CORE/LINKSCF.CPP
0x00425D30,67,activate_lift_chunk_objects,ENGINE/CORE/LINKSCF.CPP
0x00425D80,54,dispatch_lift_chunk_contacts_for_entity,ENGINE/CORE/LINKSCF.CPP
0x00425DF0,288,emit_lift_chunk_manager_render_entries,ENGINE/CORE/LINKSCF.CPP
0x00425F90,38,get_lift_chunk_object_slot_id_by_index,ENGINE/CORE/LINKSCF.CPP
0x00425FC0,474,load_lift_chunk_objects,ENGINE/CORE/LINKSCF.CPP
0x00426840,147,seed_rock_chunk_object_at_point,ENGINE/CORE/LINKSCF.CPP
0x004268E0,235,advance_rock_chunk_object_state_machine,ENGINE/CORE/LINKSCF.CPP
0x004269D0,142,try_activate_rock_near_entity,ENGINE/CORE/LINKSCF.CPP
0x00426A60,85,trigger_rock_target_state_0x15_and_emit_message,ENGINE/CORE/LINKSCF.CPP
0x00426B20,48,activate_rock_chunk_objects,ENGINE/CORE/LINKSCF.CPP
0x00426B50,162,initialize_rock_chunk_object_array,ENGINE/CORE/LINKSCF.CPP
0x00426C30,882,remove_managed_entity_array_entry_00426c30,LEVEL/LEVELVT.CPP
0x00426FB0,96,dispatch_rock_chunk_contacts_for_entity,LEVEL/LEVELVT.CPP
0x00427010,57,refresh_active_rock_chunk_objects,LEVEL/LEVELVT.CPP
0x00427050,81,emit_rock_chunk_manager_render_entries,LEVEL/LEVELVT.CPP
0x004270B0,87,append_rock_chunk_object,LEVEL/LEVELVT.CPP
0x00427110,101,load_rock_chunk_objects,LEVEL/LEVELVT.CPP
0x004273F0,205,serialize_managed_entity_state_record,LEVEL/LEVELVT.CPP
0x004275B0,47,construct_tile_flag_0x1c_chunk_object,LEVEL/LEVELVT.CPP
0x00427630,187,mark_tile_flag_0x1c_object_footprint,LEVEL/LEVELVT.CPP
0x004276F0,133,clear_tile_flag_0x1c_object_footprint,LEVEL/LEVELVT.CPP
0x00427780,269,update_rock_history_child_swap_state,LEVEL/LEVELVT.CPP
0x00427890,41,get_tile_flag_0x1c_object_render_point,LEVEL/LEVELVT.CPP
0x00427910,125,enter_rock_history_child_swap_state,LEVEL/LEVELVT.CPP
0x00427B10,44,activate_capture_trigger_chunk_object,ENGINE/CORE/LINKSCF.CPP
0x00427B50,225,seed_capture_trigger_chunk_object_at_point,ENGINE/CORE/LINKSCF.CPP
0x00427C40,301,advance_capture_trigger_chunk_object_state_machine,ENGINE/CORE/LINKSCF.CPP
0x00427D70,157,try_capture_entity_with_hand_chunk_object,ENGINE/CORE/LINKSCF.CPP
0x00427E10,67,arm_capture_trigger_chunk_object,ENGINE/CORE/LINKSCF.CPP
0x00427EC0,48,activate_capture_trigger_chunk_objects,ENGINE/CORE/LINKSCF.CPP
0x00427EF0,162,initialize_capture_trigger_chunk_object_array,ENGINE/CORE/LINKSCF.CPP
0x00428360,95,dispatch_hand_chunk_contacts_for_entity,ENGINE/CORE/LINKSCF.CPP
0x004283C0,74,refresh_active_capture_trigger_chunk_objects,ENGINE/CORE/LINKSCF.CPP
0x00428410,72,emit_capture_trigger_chunk_manager_render_entries,ENGINE/CORE/LINKSCF.CPP
0x00428460,87,append_capture_trigger_chunk_object,ENGINE/CORE/LINKSCF.CPP
0x004284C0,101,load_capture_trigger_chunk_objects,ENGINE/CORE/LINKSCF.CPP
0x00428900,385,append_lasr_chunk_object,ENGINE/CORE/LINKSCF.CPP
0x00428AB0,524,acquire_lasr_plas_target,ENGINE/CORE/LINKSCF.CPP
0x00428CF0,447,advance_lasr_chunk_object_state_machine,ENGINE/CORE/LINKSCF.CPP
0x00428EC0,107,begin_lasr_plas_reacquire_delay,ENGINE/CORE/LINKSCF.CPP
0x00428F30,94,try_mark_lasr_target_near_entity,ENGINE/CORE/LINKSCF.CPP
0x00428F90,860,emit_pgun_chunk_object_render_entries,ENGINE/CORE/LINKSCF.CPP
0x00429380,48,activate_lasr_chunk_objects,ENGINE/CORE/LINKSCF.CPP
0x004293B0,154,allocate_lasr_chunk_object_array,ENGINE/CORE/LINKSCF.CPP
0x004297F0,96,dispatch_lasr_chunk_contacts_for_entity,ENGINE/CORE/LINKSCF.CPP
0x00429850,74,refresh_active_lasr_chunk_objects,ENGINE/CORE/LINKSCF.CPP
0x004298A0,76,emit_pgun_chunk_manager_render_entries,ENGINE/CORE/LINKSCF.CPP
0x004298F0,90,append_lasr_chunk_object_from_tile_record,ENGINE/CORE/LINKSCF.CPP
0x00429950,142,load_lasr_chunk_objects,ENGINE/CORE/LINKSCF.CPP
0x00429E80,25,set_object_fields_0x18_0x1c_0x20,ENGINE/CORE/LINKSCF.CPP
0x00429F50,214,construct_boon_chunk_manager,ENGINE/CORE/LINKSCF.CPP
0x0042A070,57,destroy_boon_chunk_manager_children,ENGINE/CORE/LINKSCF.CPP
0x0042A0B0,152,get_boon_chunk_object_position_by_subtype,ENGINE/CORE/LINKSCF.CPP
0x0042A170,417,update_boon_chunk_object_heights_from_terrain,LEVEL/LEVELRUN.CPP
0x0042A320,116,emit_boon_chunk_manager_render_entries,LEVEL/LEVELRUN.CPP
0x0042A3A0,153,activate_boon_chunk_object_by_subtype_at_position,LEVEL/LEVELRUN.CPP
0x0042A460,85,deactivate_boon_chunk_object_in_manager,LEVEL/LEVELRUN.CPP
0x0042A4E0,221,load_boon_chunk_objects,LEVEL/LEVELRUN.CPP
0x0042A5C0,39,construct_boon_chunk_object,LEVEL/LEVELRUN.CPP
0x0042A7D0,279,initialize_fixed_point_segment_interpolator,ENGINE/CORE/LINKSCF.CPP
0x0042A8F0,61,sample_fixed_point_segment_interpolator,ENGINE/CORE/LINKSCF.CPP
0x0042A9B0,30,initialize_tram_chunk_object,ENGINE/CORE/LINKSCF.CPP
0x0042A9E0,154,seed_tram_chunk_object_at_point,ENGINE/CORE/LINKSCF.CPP
0x0042AA80,111,advance_tram_chunk_object_state_machine,ENGINE/CORE/LINKSCF.CPP
0x0042AAF0,155,activate_tram_chunk_object_at_nearby_point,ENGINE/CORE/LINKSCF.CPP
0x0042AB90,969,handle_tram_chunk_object_overlap_and_emit_impulse,ENGINE/CORE/LINKSCF.CPP
0x0042AFC0,48,initialize_tram_chunk_objects,ENGINE/CORE/LINKSCF.CPP
0x0042AFF0,159,allocate_tram_chunk_object_array,ENGINE/CORE/LINKSCF.CPP
0x0042B0C0,882,remove_managed_entity_array_entry_0042b0c0,ENGINE/CORE/LINKSCF.CPP
0x0042B440,87,activate_first_pending_tram_chunk_object_at_nearby_point,ENGINE/CORE/LINKSCF.CPP
0x0042B4F0,85,emit_tram_chunk_manager_render_entries,ENGINE/CORE/LINKSCF.CPP
0x0042B550,72,try_apply_tram_chunk_overlap_impulse_in_manager,ENGINE/CORE/LINKSCF.CPP
0x0042B5A0,87,append_tram_chunk_object,ENGINE/CORE/LINKSCF.CPP
0x0042B600,101,load_tram_chunk_objects,ENGINE/CORE/LINKSCF.CPP
0x0042BAF0,36,activate_pgun_chunk_object,ENGINE/CORE/LINKSCF.CPP
0x0042BB30,164,seed_pgun_chunk_object_at_point,ENGINE/CORE/LINKSCF.CPP
0x0042BBE0,977,advance_pgun_chunk_object_state_machine,ENGINE/CORE/LINKSCF.CPP
0x0042C040,48,activate_pgun_chunk_objects,ENGINE/CORE/LINKSCF.CPP
0x0042C070,162,allocate_pgun_chunk_object_array,ENGINE/CORE/LINKSCF.CPP
0x0042C150,879,remove_managed_entity_array_entry_0042c150,ENGINE/CORE/LINKSCF.CPP
0x0042C4D0,66,refresh_active_pgun_chunk_objects,ENGINE/CORE/LINKSCF.CPP
0x0042C520,85,emit_active_pgun_chunk_manager_render_entries,ENGINE/CORE/LINKSCF.CPP
0x0042C590,113,append_pgun_chunk_object,ENGINE/CORE/LINKSCF.CPP
0x0042C610,142,load_pgun_chunk_objects,ENGINE/CORE/LINKSCF.CPP
0x0042CB00,611,initialize_ice_chunk_object,ENGINE/CORE/LINKSCF.CPP
0x0042CD70,1545,advance_ice_chunk_object_state_machine,ENGINE/CORE/LINKSCF.CPP
0x0042D380,318,attach_entity_to_ice_chunk_object_if_inside_bounds,ENGINE/CORE/LINKSCF.CPP
0x0042D4D0,113,remove_entity_from_ice_chunk_object,ENGINE/CORE/LINKSCF.CPP
0x0042D560,564,release_ice_chunk_object_entities,ENGINE/CORE/LINKSCF.CPP
0x0042D800,48,activate_ice_chunk_objects,ENGINE/CORE/LINKSCF.CPP
0x0042D830,165,allocate_ice_chunk_object_array,ENGINE/CORE/LINKSCF.CPP
0x0042D910,1004,remove_ice_chunk_object,LEVEL/LEVELVT.CPP
0x0042DD00,40,advance_ice_chunk_manager_objects,LEVEL/LEVELVT.CPP
0x0042DD40,72,try_attach_entity_to_ice_chunk_objects,LEVEL/LEVELVT.CPP
0x0042DDF0,73,append_ice_chunk_object,LEVEL/LEVELVT.CPP
0x0042DEA0,215,load_ice_chunk_objects,LEVEL/LEVELVT.CPP
0x0042E500,110,delete_ice_chunk_object_array_or_scalar,LEVEL/LEVELVT.CPP
0x0042E590,67,construct_move_chunk_object,LEVEL/LEVELVT.CPP
0x0042E650,164,mark_move_chunk_tiles_occupied,LEVEL/LEVELVT.CPP
0x0042E700,94,sample_move_chunk_height_if_point_inside_bounds,LEVEL/LEVELVT.CPP
0x0042E760,226,initialize_move_chunk_object,LEVEL/LEVELVT.CPP
0x0042E850,292,arm_move_chunk_object_next_route_segment,LEVEL/LEVELVT.CPP
0x0042E980,192,collect_overlapping_entities_for_move_chunk_object,LEVEL/LEVELVT.CPP
0x0042EA40,126,translate_attached_move_chunk_objects,LEVEL/LEVELVT.CPP
0x0042EAC0,62,sync_attached_move_chunk_entities_to_current_position,LEVEL/LEVELVT.CPP
0x0042EB00,872,advance_move_chunk_object_state_machine,LEVEL/LEVELVT.CPP
0x0042EEE0,83,is_point_inside_move_chunk_bounds,ENGINE/CORE/LINKSCF.CPP
0x0042EF40,170,detach_entities_outside_move_chunk_bounds,ENGINE/CORE/LINKSCF.CPP
0x0042EFF0,334,attach_entity_to_move_chunk_object,ENGINE/CORE/LINKSCF.CPP
0x0042F140,73,release_attached_move_chunk_entities,ENGINE/CORE/LINKSCF.CPP
0x0042F220,158,allocate_move_chunk_object_array,LEVEL/LEVELVT.CPP
0x0042F2F0,84,find_move_chunk_object_containing_point,LEVEL/LEVELVT.CPP
0x0042F350,419,remove_move_chunk_object_array_entry,LEVEL/LEVELVT.CPP
0x0042F500,52,advance_active_move_chunk_objects,LEVEL/LEVELVT.CPP
0x0042F540,72,emit_move_chunk_manager_render_entries,LEVEL/LEVELVT.CPP
0x0042F5E0,63,append_move_chunk_object,LEVEL/LEVELVT.CPP
0x0042F620,88,dispatch_move_chunk_object_action_by_slot,LEVEL/LEVELVT.CPP
0x0042F680,150,load_move_chunk_objects,LEVEL/LEVELVT.CPP
0x0042FC60,651,copy_move_chunk_object_prefix_0x120,LEVEL/LEVELSTAT.CPP
0x0042FFE0,207,sample_tile_height_offset,LEVEL/LEVELSTAT.CPP
0x00430110,350,test_level_tile_shape_mask_at_pixel,LEVEL/LEVELSTAT.CPP
0x004302D0,76,initialize_level_tile_grid_cell_render_flags,LEVEL/LEVELRUN.CPP
0x00430370,72,clear_level_tile_grid_cells,LEVEL/LEVELRUN.CPP
0x004303F0,26,initialize_level_tile_grid,LEVEL/LEVELRUN.CPP
0x00430410,37,release_level_tile_grid_buffers,LEVEL/LEVELRUN.CPP
0x00430440,148,resize_level_tile_grid,LEVEL/LEVELRUN.CPP
0x004304E0,180,sample_level_height_with_move_chunk_override,LEVEL/LEVELRUN.CPP
0x004305F0,48,get_level_tile_neighbor_edge_mask_byte,LEVEL/LEVELSTAT.CPP
0x00430620,1021,build_level_tile_grid_neighbor_edge_mask_buffer,LEVEL/LEVELSTAT.CPP
0x00430A20,45,set_level_tile_grid_cell_type_variant,LEVEL/LEVELSTAT.CPP
0x00430CE0,191,transform_tile_coordinates_for_view_rotation,LEVEL/LEVELSTAT.CPP
0x00430DB0,201,load_level_tile_grid_chunk,LEVEL/LEVELRUN.CPP
0x00430E90,26,set_level_tile_grid_default_variant_ids,LEVEL/LEVELRUN.CPP
0x00431030,128,compute_level_tile_grid_repeated_column_counts,LEVEL/LEVELRUN.CPP
0x004314F0,27,initialize_default_level_tile_cell,GAME.CPP
0x00431520,85,sample_level_tile_grid_height_at_point,GAME.CPP
0x00431590,302,construct_primary_context,GAME.CPP
0x004316C0,109,destroy_primary_context,GAME.CPP
0x00431730,69,compute_primary_context_window_style_flags,SHELL/PRIMARY.CPP
0x00431780,53,prepare_level_screen_root_helper_for_runtime,SHELL/PRIMARY.CPP
0x00431880,24,forward_primary_context_active_screen_slot0x0_c,GAME.CPP
